id,installment,emp_length,annual_inc,dti,acc_now_delinq,delinq_amnt,delinq_2yrs,inq_last_6mths,salary_verified,delinq_before,interest_rate,credit_length,fico_score,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,home_ownership_OWN,home_ownership_RENT,default
47675460,346.8,10.0,107500.0,11.1,0,0,0,0,1.0,0.0,29.37616580310882,19,677.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
65633183,1038.25,0.0,82000.0,19.79,0,0,0,0,1.0,0.0,28.33304721030043,0,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
60773089,83.92,1.0,32000.0,20.07,0,0,0,1,1.0,0.0,25.879999999999995,0,682.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
55100334,396.91,1.0,40000.0,17.43,0,0,0,0,0.0,0.0,9.913538461538463,29,807.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
53262597,637.27,9.0,60000.0,12.93,0,0,0,0,1.0,0.0,27.453999999999994,19,752.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
41289493,118.49,4.0,31000.0,15.29,0,0,3,3,1.0,1.0,21.875428571428554,25,727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
86603192,491.94,10.0,60000.0,11.5,0,0,0,0,1.0,1.0,28.33217391304348,24,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39520119,1071.68,4.0,201000.0,6.69,0,0,0,3,1.0,1.0,28.601600000000012,21,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
63414818,839.29,10.0,65000.0,37.44,0,0,0,0,1.0,1.0,76.07482517482516,21,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
40979279,453.74,10.0,68000.0,33.23,0,0,0,0,1.0,1.0,57.36647398843931,25,692.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
56652672,333.53,4.0,68000.0,19.2,0,0,1,2,0.0,0.0,20.070799999999984,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
38454841,166.05,2.0,105000.0,6.69,0,0,0,1,1.0,1.0,19.556000000000004,0,677.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
86032297,230.8,10.0,104240.0,15.23,0,0,5,0,1.0,1.0,18.697142857142875,27,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
54238550,178.15,2.0,250000.0,6.38,0,0,1,0,1.0,1.0,18.766666666666676,0,702.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
60557516,266.83,1.0,70000.0,17.25,0,0,0,0,1.0,0.0,20.07349999999999,0,677.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
87164244,1114.76,6.0,80000.0,23.24,0,0,0,0,1.0,0.0,33.7712,19,722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89888381,259.36,2.0,75000.0,21.25,0,0,1,2,1.0,1.0,55.616,23,672.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
55991232,570.27,10.0,43000.0,35.56,0,0,1,0,1.0,1.0,20.76305882352942,21,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
58080377,478.19,6.0,59000.0,14.77,0,0,0,0,1.0,1.0,14.7656,0,692.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
41071106,318.79,8.0,63000.0,24.22,0,0,0,0,0.0,1.0,14.764400000000006,26,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
61443608,338.54,5.0,60000.0,32.98,0,0,0,0,1.0,0.0,21.874400000000005,0,792.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
68062249,528.72,0.0,142000.0,13.62,0,0,0,0,0.0,0.0,26.892800000000005,31,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40929379,275.07,5.0,49400.0,9.96,0,0,0,0,1.0,1.0,37.535000000000004,0,717.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
46823980,330.92,10.0,75000.0,21.98,0,0,0,0,1.0,1.0,55.118750000000006,0,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
88797693,275.33,4.0,75000.0,31.66,0,0,3,1,1.0,1.0,23.898499999999988,0,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
60753675,213.89,3.0,27000.0,31.02,0,0,0,0,1.0,0.0,28.333999999999985,0,697.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
46358569,226.8,10.0,15000.0,34.32,0,0,0,0,1.0,0.0,24.17946768060837,23,677.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
85451472,154.37,4.0,52000.0,19.57,0,0,0,0,0.0,0.0,11.146399999999995,0,752.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
58410598,314.2,10.0,40000.0,25.41,0,0,0,0,0.0,1.0,13.111999999999988,25,737.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50303704,642.34,1.0,78000.0,17.63,0,0,0,1,1.0,1.0,54.16160000000001,21,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50536214,200.58,2.0,26000.0,22.39,0,0,1,0,1.0,1.0,21.871392405063293,20,677.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
50507922,1118.88,0.0,70000.0,21.52,0,0,0,0,1.0,1.0,25.87400000000002,23,667.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
49036576,327.8,10.0,80000.0,9.05,0,0,1,1,0.0,1.0,25.875200000000014,0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
55200676,491.01,7.0,120000.0,12.77,0,0,0,1,0.0,1.0,17.842400000000005,23,677.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
52739119,625.72,10.0,135000.0,9.59,0,0,0,1,1.0,0.0,12.629600000000009,0,682.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
43064935,487.62,7.0,75000.0,18.64,0,0,1,0,0.0,1.0,53.17905759162304,25,677.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
68474419,403.64,8.0,75000.0,33.53,0,0,0,0,1.0,1.0,21.09199999999999,23,687.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
51968019,369.17,1.0,35136.0,37.21,0,0,1,0,1.0,1.0,47.668000000000006,20,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
46650772,308.41,10.0,80000.0,15.84,0,0,0,0,0.0,1.0,11.027600000000003,0,722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40982538,153.66,10.0,97000.0,17.56,0,0,0,1,1.0,0.0,10.635200000000005,20,732.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
41338956,316.56,10.0,47001.0,24.23,0,0,0,0,1.0,0.0,13.113250620347394,22,682.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
56582377,296.15,9.0,29000.0,18.21,0,0,0,0,1.0,1.0,53.18103448275862,0,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
69392360,620.99,10.0,55000.0,21.47,0,0,1,3,1.0,1.0,53.964462809917364,23,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
48575760,199.76,10.0,60000.0,33.56,0,0,0,0,1.0,1.0,10.636307692307687,26,732.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
63457386,613.2,6.0,78000.0,27.11,0,0,0,1,0.0,1.0,12.628571428571432,21,702.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
43145751,818.35,10.0,168000.0,12.47,0,0,0,0,1.0,0.0,17.84240000000001,20,727.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
55535201,395.43,2.0,33000.0,25.2,0,0,0,1,1.0,0.0,30.600733944954122,22,712.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0
79742256,613.56,10.0,40000.0,35.04,0,0,0,2,1.0,1.0,45.316842105263134,22,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
67675492,153.23,1.0,105000.0,29.81,0,0,0,1,0.0,0.0,10.325599999999994,37,722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
43275226,880.61,10.0,100000.0,7.66,0,0,0,0,1.0,1.0,50.96171428571428,25,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52016587,363.92,6.0,40000.0,17.97,0,0,0,0,1.0,0.0,24.18123222748816,0,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
73618927,250.29,10.0,64293.52,3.73,0,0,0,0,0.0,0.0,12.630500000000007,30,682.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65151031,281.67,4.0,66000.0,36.95,0,0,0,1,1.0,0.0,27.54867924528303,0,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
61450635,710.92,10.0,73788.0,20.99,0,0,0,2,1.0,1.0,21.871999999999993,0,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
51878385,306.7,3.0,33000.0,27.31,0,0,0,1,1.0,0.0,29.89647058823528,0,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
58623106,1372.97,8.0,90000.0,9.85,0,0,0,1,1.0,0.0,41.21977142857142,0,677.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
62634166,506.35,10.0,60000.0,38.98,0,0,0,2,0.0,1.0,51.905,19,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
60476677,235.69,0.0,48000.0,14.05,0,0,0,0,1.0,0.0,17.845000000000002,0,697.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
59542250,312.86,3.0,95000.0,10.94,0,0,0,0,1.0,0.0,12.629600000000009,19,717.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
68488437,492.66,0.0,82000.0,17.3,0,0,0,0,0.0,1.0,47.79800000000001,32,692.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
51936518,549.56,5.0,48000.0,31.43,0,0,0,0,1.0,0.0,56.27298578199051,0,682.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
47675299,986.47,2.0,125000.0,20.38,0,0,0,2,1.0,0.0,69.10914285714287,21,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
44076929,338.54,2.0,36000.0,28.66,0,0,0,1,0.0,0.0,21.874400000000005,0,667.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
44249489,603.81,3.0,90000.0,9.08,0,0,0,0,0.0,0.0,20.76199999999998,0,717.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
78962132,275.22,1.0,60000.0,38.31,0,0,0,1,0.0,1.0,23.84900000000002,23,717.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
47048133,449.85,2.0,68000.0,12.76,0,0,0,0,0.0,0.0,30.60161290322581,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
75250407,660.51,10.0,120000.0,20.41,0,0,0,1,1.0,1.0,23.845625000000002,21,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
58220947,502.72,8.0,50000.0,21.68,0,0,1,0,1.0,1.0,13.11200000000001,0,692.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
48695861,458.45,10.0,59800.0,19.77,0,0,0,0,1.0,0.0,37.535,19,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
68618581,482.61,6.0,130000.0,3.33,0,0,2,0,1.0,1.0,15.826399999999994,20,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76142669,703.93,5.0,50000.0,25.3,0,0,0,1,1.0,0.0,12.628799999999998,27,727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
51847270,513.9,10.0,58000.0,16.88,0,0,11,1,1.0,1.0,29.373426573426556,22,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
63467478,463.44,4.0,80000.0,17.42,0,0,2,1,1.0,1.0,13.110779661016949,0,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
77527646,664.2,9.0,100000.0,11.12,0,0,0,0,1.0,1.0,19.556000000000004,26,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
61358198,217.38,6.0,57000.0,10.93,0,0,0,0,0.0,0.0,30.427999999999994,0,762.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
51967407,197.95,8.0,70000.0,17.05,0,0,0,1,1.0,0.0,18.769999999999996,19,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
40197359,140.61,2.0,44000.0,16.18,0,0,0,1,0.0,1.0,26.54900000000002,0,677.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
73221920,733.02,10.0,85000.0,16.09,0,0,0,0,0.0,1.0,31.943600000000007,24,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
70833461,538.11,0.0,50000.0,10.07,0,0,1,0,0.0,1.0,18.664379785604893,25,727.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
79533287,210.06,3.0,42000.0,15.17,0,0,0,1,1.0,0.0,22.46412955465587,0,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40463641,801.87,10.0,57000.0,17.37,0,0,1,0,1.0,1.0,76.07392497712716,29,702.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
64781863,414.97,10.0,47000.0,22.8,0,0,1,1,1.0,1.0,55.61375000000001,22,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
70301579,1341.71,4.0,98000.0,16.01,0,0,0,0,1.0,0.0,39.599884393063576,0,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
51476170,247.97,2.0,85000.0,7.36,0,0,0,1,1.0,0.0,11.5865,24,787.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
41130128,143.75,1.0,30000.0,15.12,1,1340,1,0,1.0,1.0,29.375,0,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
61642539,322.63,7.0,150000.0,11.55,0,0,1,1,1.0,1.0,16.146800000000002,21,667.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
63357924,206.97,1.0,58500.0,10.76,0,0,0,0,1.0,0.0,24.182,0,727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
69346127,602.3,8.0,202000.0,21.62,0,0,0,2,1.0,0.0,8.413999999999998,24,722.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
38812534,762.02,4.0,52000.0,16.43,0,0,2,0,1.0,1.0,25.838165137614684,24,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
41093288,619.32,2.0,50000.0,34.21,0,0,0,0,1.0,0.0,49.084052156469426,0,682.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
58723940,434.75,10.0,70000.0,25.72,0,0,0,0,0.0,0.0,30.425,22,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
68527809,189.38,2.0,70000.0,21.19,0,0,1,1,1.0,1.0,13.628000000000005,19,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
77575064,332.1,2.0,41000.0,6.59,0,0,0,0,1.0,1.0,19.556000000000004,0,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
48275894,289.34,10.0,50000.0,9.58,0,0,4,0,0.0,1.0,44.66999999999998,0,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
68162885,663.98,7.0,70000.0,34.47,0,0,2,2,1.0,1.0,63.945679012345686,21,662.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0
75587221,1218.61,10.0,258000.0,2.65,0,0,0,3,1.0,1.0,25.342742857142852,27,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45404769,1039.03,7.0,98000.0,21.0,0,0,0,1,1.0,0.0,78.11942857142856,0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
81100297,439.82,9.0,80000.0,37.8,0,0,0,0,1.0,0.0,31.946000000000005,0,707.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
51195551,169.27,4.0,38000.0,7.74,0,0,0,1,1.0,1.0,21.874400000000005,0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
76894372,1204.06,3.0,102744.0,13.75,0,0,0,0,1.0,0.0,23.84617142857142,0,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
71552997,278.54,2.0,34000.0,28.27,0,0,0,1,1.0,0.0,25.343000000000007,0,692.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
38626626,509.71,10.0,33092.0,14.87,0,0,0,0,1.0,0.0,26.5486896551724,0,667.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
74072160,563.21,10.0,58000.0,26.15,0,0,1,1,1.0,1.0,35.17040000000001,0,662.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
40993191,329.91,10.0,40000.0,5.79,0,0,0,1,0.0,1.0,18.7676,21,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
69534484,313.3,1.0,75000.0,14.4,0,0,1,0,1.0,1.0,17.48750000000001,0,692.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
80690330,369.95,10.0,50000.0,9.39,0,0,0,0,1.0,0.0,22.466206896551714,20,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
41268490,47.55,1.0,20424.0,9.17,0,0,0,2,0.0,1.0,31.67692307692307,0,702.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
63499806,232.29,2.0,105000.0,19.71,0,0,0,0,1.0,1.0,16.145000000000007,22,727.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
38181942,105.46,10.0,33000.0,24.25,0,0,0,1,1.0,1.0,26.552,0,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
44925942,263.93,8.0,57000.0,35.24,0,0,1,0,1.0,1.0,18.768499999999992,22,702.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
76122293,383.25,10.0,55000.0,27.97,0,0,0,0,1.0,1.0,43.71875,0,722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
67349256,651.37,3.0,150000.0,10.58,0,0,0,0,1.0,1.0,17.2466,0,682.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0
49884331,694.62,10.0,45000.0,34.44,0,0,0,1,0.0,0.0,32.308571428571426,22,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
64370940,398.86,10.0,70000.0,9.63,0,0,0,0,1.0,1.0,19.65800000000001,0,672.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
43246415,458.28,3.0,70000.0,15.14,0,0,1,1,1.0,1.0,17.843428571428557,19,667.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
70220560,675.65,10.0,1200000.0,1.51,0,0,1,0,1.0,1.0,15.825714285714275,0,732.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
59729567,301.91,10.0,125000.0,19.48,0,0,0,0,0.0,0.0,20.764000000000003,0,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
38439443,332.1,7.0,49000.0,16.09,0,0,0,3,0.0,1.0,19.556000000000004,35,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
46526604,324.57,2.0,65000.0,23.6,0,0,0,1,0.0,0.0,57.367272727272734,22,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
66410823,602.3,10.0,105000.0,7.91,0,0,0,0,1.0,0.0,8.413999999999998,37,722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
83816483,491.01,6.0,78000.0,14.55,1,5,1,1,1.0,1.0,17.842400000000005,24,707.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
76033055,238.13,4.0,51500.0,29.25,0,0,0,0,1.0,0.0,22.466857142857148,36,692.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0
38648809,512.1,1.0,35000.0,20.23,0,0,0,1,1.0,0.0,25.840273037542676,22,667.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
55228787,215.79,3.0,70000.0,31.7,0,0,0,0,1.0,0.0,10.97771428571428,19,792.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
38629008,873.11,10.0,91000.0,21.67,0,0,0,0,1.0,0.0,18.61116981132075,0,767.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
38508452,474.56,10.0,45000.0,6.83,0,0,0,2,1.0,0.0,26.549333333333333,20,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50497476,339.55,0.0,27000.0,34.93,0,0,0,1,1.0,0.0,28.333858267716547,0,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
54058141,640.38,7.0,100000.0,9.64,0,0,0,2,1.0,0.0,20.07125,21,742.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
57783735,267.79,10.0,51000.0,12.54,0,0,0,0,1.0,1.0,14.767142857142865,0,697.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
66280888,98.53,3.0,32000.0,18.79,0,0,0,0,1.0,0.0,18.235999999999997,0,687.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
75191751,48.75,8.0,54288.0,13.57,0,0,1,2,1.0,1.0,25.357142857142858,24,702.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
62470208,860.9,5.0,70000.0,18.46,0,0,0,1,1.0,0.0,28.332919254658375,19,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50436242,494.86,3.0,126000.0,17.99,0,0,0,0,1.0,0.0,18.766399999999994,22,702.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39691812,200.37,10.0,68000.0,17.57,0,0,1,2,0.0,1.0,26.549473684210522,36,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60707058,247.97,2.0,60000.0,19.22,0,0,0,1,1.0,0.0,11.5865,21,712.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
66423050,631.23,10.0,94000.0,20.99,0,0,0,3,0.0,0.0,35.26357142857144,20,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51776165,416.82,1.0,120000.0,26.34,0,0,0,0,1.0,0.0,25.046000000000003,0,702.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
76382962,375.05,2.0,48000.0,28.58,0,0,0,0,1.0,0.0,25.016666666666666,19,727.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
63415201,241.97,5.0,58000.0,26.09,0,0,0,0,1.0,0.0,16.1456,0,712.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54324014,1099.69,10.0,95000.0,21.2,0,0,0,0,1.0,0.0,13.110971428571439,0,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
55249719,465.65,4.0,44000.0,36.18,0,0,0,0,1.0,0.0,17.844639718804906,29,727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
55933877,328.35,2.0,70000.0,5.81,0,0,1,3,1.0,1.0,29.896703296703304,0,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
59372082,665.48,10.0,209000.0,11.5,0,0,0,0,1.0,1.0,44.669565217391316,29,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
48745344,535.35,10.0,65000.0,33.42,0,0,0,1,1.0,1.0,60.605,31,682.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0
64959172,403.58,10.0,48000.0,31.38,0,0,0,1,1.0,0.0,53.016113744075824,0,692.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
75397307,190.5,2.0,63119.0,10.53,0,0,0,0,1.0,1.0,22.464285714285715,25,662.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
66641055,903.92,7.0,58975.0,18.68,0,0,1,3,1.0,1.0,25.520231436837026,19,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
65252675,259.65,3.0,17000.0,24.65,0,0,1,0,1.0,1.0,29.375778546712798,21,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56058539,1142.05,10.0,82500.0,26.09,0,0,0,4,1.0,1.0,31.144497607655488,23,722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39330593,551.61,5.0,36000.0,27.97,0,0,0,2,1.0,0.0,10.321999999999996,19,732.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
79370358,93.86,10.0,48000.0,21.93,0,0,0,0,0.0,0.0,12.632,0,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
78992379,157.59,10.0,75000.0,20.16,0,0,0,0,0.0,1.0,13.464799999999995,0,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
55898478,273.39,10.0,31000.0,30.78,0,0,0,1,1.0,0.0,23.02549999999999,25,742.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
73953331,225.93,10.0,75000.0,19.92,0,0,0,1,1.0,1.0,27.085625000000007,27,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
89904348,699.1,5.0,65000.0,19.04,0,0,2,0,0.0,1.0,25.83800000000001,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
67446367,472.68,10.0,85000.0,20.14,0,0,1,1,0.0,1.0,13.443199999999996,0,667.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
88966668,158.05,5.0,65740.0,8.4,0,0,0,2,0.0,0.0,13.796000000000003,0,712.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
73823687,770.89,7.0,97000.0,14.44,0,0,0,1,1.0,1.0,46.83619047619048,0,672.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
39721271,249.87,3.0,78000.0,16.77,0,0,0,0,0.0,0.0,25.984873949579836,0,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
66442089,451.73,5.0,120000.0,5.67,0,0,0,0,1.0,1.0,8.415200000000004,0,762.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
59341432,1006.35,10.0,90000.0,18.73,0,0,0,0,1.0,1.0,20.761999999999997,20,672.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
39692429,662.21,10.0,66566.0,11.66,0,0,1,0,1.0,1.0,58.93040000000002,31,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65482311,415.79,9.0,44000.0,15.11,0,0,0,1,1.0,1.0,25.52150943396227,0,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61762308,770.27,10.0,140000.0,19.62,0,0,0,1,0.0,0.0,32.04628571428571,39,682.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
61548662,354.1,2.0,40000.0,31.62,0,0,0,0,1.0,0.0,41.64,0,712.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
42333379,683.46,0.0,52000.0,7.25,0,0,2,1,1.0,1.0,23.022800000000007,46,662.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
